id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53300220,Japanese traditional Tatami Room @center of Tokyo,115399232,Shrestha,,Taito Ku,35.70461,139.77547,Private room,17786,1,1,2021-12-25,0.16,8,181,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第281号
53468400,013-502 KyuKyu Hotel/5mins to Ueno by train!,425423543,Kyu Kyu ﾎﾃﾙ,,Taito Ku,35.727375,139.788773,Private room,12286,1,0,,,15,180,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10066号
53300781,003-701　Ayase/20 mins to Asakusa by train!!,425422897,Prism Court 綾瀬,,Katsushika Ku,35.7627,139.8362,Entire home/apt,13743,1,1,2022-06-13,1,3,245,1,Hotels and Inns Business Act | 足立区足立保健所 | 31足足保生生収第218号
53714304,新高円寺@平安世代Home 201/距離新宿十分鐘/離車站只要兩分鐘/近高円寺商店街,214640453,Hanako,,Suginami Ku,35.69708,139.64955,Entire home/apt,7229,2,2,2022-06-01,0.65,31,174,2,M130026509
53468463,013-601 KyuKyu Hotel/5mins to Ueno by train!,425423543,Kyu Kyu ﾎﾃﾙ,,Taito Ku,35.723278,139.78183,Private room,15286,1,0,,,15,179,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10066号
53468507,013-602 KyuKyu Hotel/5mins to Ueno by train!,425423543,Kyu Kyu ﾎﾃﾙ,,Taito Ku,35.727375,139.788773,Private room,12286,1,0,,,15,180,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10066号
53468520,013-701 KyuKyu Hotel/5mins to Ueno by train!,425423543,Kyu Kyu ﾎﾃﾙ,,Taito Ku,35.727375,139.788773,Private room,15286,1,0,,,15,180,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10066号
53303470,MONdayApartPremium上野御徒町/デラックスジャパニーズツイン②/1～2名,425999056,上野御徒町,,Taito Ku,35.70479,139.77504,Private room,20000,1,2,2021-12-31,0.34,9,68,2,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10254号
53310265,"#Hotel KOH Asakusa701スカイツリーの夜景を独り占め,グランドオープン",325083334,Hotel KOH Asakusa,,Taito Ku,35.71656,139.8009,Private room,10500,1,1,2021-12-25,0.16,32,357,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10103号
53468659,013-702 KyuKyu Hotel/5mins to Ueno by train!,425423543,Kyu Kyu ﾎﾃﾙ,,Taito Ku,35.727375,139.788773,Private room,12286,1,0,,,15,180,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10066号
53482129,203 八王子ICから1.1km，サマーランド車16分,247403092,星,,Hachioji Shi,35.681065,139.358444,Private room,3300,1,3,2022-06-20,0.47,3,65,3,M130014283
53333294,赤坂駅徒歩2分！好立地カプセルベット1名 宿泊施設の呼び名: 赤坂ホステル　通常,202197609,Taishi,,Minato Ku,35.67179,139.73883,Shared room,2000,1,1,2022-02-06,0.22,19,67,1,Hotels and Inns Business Act | 港区みなと保健所 | 3港み生環き第59号
53334000,東京駅から電車で6分！大手町駅5分！好立地カプセルホテル！,202197609,Taishi,,Chiyoda Ku,35.68921,139.76722,Shared room,2500,1,2,2022-04-30,0.71,19,90,2,Hotels and Inns Business Act | 千代田区千代田保健所 | ２千千保生環き第73号
53337881,#Hotel KOH Asakusa802クイーンルームグランドオープン最新プロジェクター完備,325083334,Hotel KOH Asakusa,,Taito Ku,35.71775,139.80267,Private room,9900,1,2,2022-06-12,1.33,32,362,2,Hotels and Inns Business Act | 東京都台東区台東保健所 | ２台台健生環き第10103号
53717450,"102New house 6mins to Ikebukuro STa, 3rooms",308426438,Yingzi,,Toshima Ku,35.74148,139.71711,Entire home/apt,15000,2,1,2022-03-26,0.33,3,143,1,M130021510
53482177,【B&B】Christmas with free coffee in Akihabara,385425440,THE TOURIST HOTEL & Cafe AKIHABARA,,Taito Ku,35.70155,139.77643,Private room,16714,1,2,2021-12-19,0.32,14,0,2,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10007号
53724245,【Free Wi-fi staff services】 2beds and Bunk bed,304437700,Mimaru東京 新宿west,,Shinjuku Ku,35.68725,139.69247,Private room,27000,1,0,,,6,364,0,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第3号
53345728,skytree inn 202,274146505,Kusakabe,,Sumida Ku,35.720669,139.816483,Entire home/apt,5980,1,2,2021-12-26,0.31,10,54,2,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第196号
53489509,Shibuya/2min/Work/Long stay/ Wifi/Self-quarantine,324251640,Takeshi,,Shibuya Ku,35.65997,139.69747,Entire home/apt,13081,14,1,2022-05-23,0.91,2,152,1,M130027554
53348287,渋谷宇田川町のおしゃれで清潔なデザイナーズルームです♪静かな立地でテレワークにもおすすめです♪4A,237314820,Samurai,,Shibuya Ku,35.66174,139.69439,Entire home/apt,9986,1,11,2022-05-15,1.57,10,47,11,M130004304
53366186,☆赤坂駅徒歩1分!☆HOYO TOKYO赤坂503/ ビジネスに観光に,198552582,Masa,,Minato Ku,35.67387,139.7381,Entire home/apt,8000,2,6,2022-03-31,0.98,12,315,6,Hotels and Inns Business Act | 港区みなと保健所 | 3港み生環き第155号
53724323,錦糸町駅徒歩3分 404 隔離対応不可,31147720,Tokyo Gk,,Sumida Ku,35.69459,139.81214,Private room,2086,1,3,2022-04-22,0.50,14,88,3,M130010735
53725187,newly renovate house near Ikebukuro STa,260562307,Jin Ying,,Itabashi Ku,35.7387,139.70504,Entire home/apt,12000,5,0,,,3,365,0,M130021514
53517514,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART201,433362004,Stayme,,Sumida Ku,35.71119,139.81628,Entire home/apt,8457,2,1,2022-04-10,0.39,32,173,1,M130030183
53725406,NEW OPENーMOMIJI HOTEL豪華デラックスツインルーム,432278413,Momiji,,Taito Ku,35.714798,139.786835,Entire home/apt,4686,1,1,2022-03-05,0.27,5,89,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10077号
53366261,☆赤坂駅徒歩1分☆ HOYO TOKYO赤坂802/ビジネスに観光に,198552582,Masa,,Minato Ku,35.67503,139.73633,Entire home/apt,8000,2,1,2021-12-05,0.15,12,292,1,Hotels and Inns Business Act | 港区みなと保健所 | 3港み生環き第157号
53517643,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART202,433362004,Stayme,,Sumida Ku,35.70985,139.81424,Entire home/apt,8457,2,3,2022-04-28,0.68,32,142,3,M130030184
53366658,Shinjuku丨4min from Station丨Free Wi-Fi丨two-503,151510730,Chan,,Shinjuku Ku,35.69481,139.69069,Entire home/apt,6229,2,4,2022-04-29,0.72,12,49,4,M130015486
53517732,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART301,433362004,Stayme,,Sumida Ku,35.71114,139.81427,Entire home/apt,11700,2,1,2022-02-19,0.24,32,215,1,M130030185
53366916,Shinjuku丨4min from Station丨Free Wi-Fi丨two-901,151510730,Chan,,Shinjuku Ku,35.69687,139.69171,Entire home/apt,6200,2,3,2022-05-07,0.48,12,51,3,M130023202
53517793,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART302,433362004,Stayme,,Sumida Ku,35.70961,139.81625,Entire home/apt,8457,2,0,,,32,129,0,M130030186
53726181,静かな町で、買物が便利し、近くに有名な温泉と大きな見次公園がある,60672245,龍也,,Itabashi Ku,35.77418,139.68976,Entire home/apt,3500,3,0,,,4,31,0,M130000302
53517842,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART303,433362004,Stayme,,Sumida Ku,35.71122,139.81414,Entire home/apt,8443,2,0,,,32,204,0,M130030187
53518066,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART304,433362004,Stayme,,Sumida Ku,35.71175,139.81468,Entire home/apt,8457,2,0,,,32,232,0,M130030188
53736004,"New house 6mins to Ikebukuro STa, Central Tokyo",308426438,Yingzi,,Toshima Ku,35.73991,139.71844,Entire home/apt,12000,5,0,,,3,0,0,M130021509
53366973,Shinjuku丨4min from Station丨Free Wi-Fi丨two-301,151510730,Chan,,Shinjuku Ku,35.69674,139.69025,Entire home/apt,6200,2,2,2022-05-05,0.42,12,53,2,M130021476
53518111,<Built in 2021>Within walking distance of Skytree! ◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART401,433362004,Stayme,,Sumida Ku,35.71178,139.81562,Entire home/apt,11700,2,7,2022-06-19,1.26,32,50,7,M130030189
53387802,☆赤坂駅徒歩1分/ HOYO TOKYO 赤坂904/ビジネスに観光に,198552582,Masa,,Minato Ku,35.67514,139.7367,Entire home/apt,8000,2,9,2022-06-06,1.54,12,287,9,Hotels and Inns Business Act | 港区みなと保健所 | 3港み生環き第158号
53387940,☆赤坂駅徒歩1分 /HOYO TOKYO 赤坂1002 /ビジネスに観光に,198552582,Masa,,Minato Ku,35.67499,139.7377,Entire home/apt,8000,2,4,2022-03-31,0.59,12,266,4,Hotels and Inns Business Act | 港区みなみ保健所 | 3港み生環き第159号
53736586,"B1东京中心-池袋超级商圈，全新高品质，北池袋站步行2分，交通便利，乘车7分到新宿,16分到涉谷银座",308426438,Yingzi,,Toshima Ku,35.74135,139.7167,Entire home/apt,10000,5,0,,,3,0,0,M130021511
53518169,<Built in 2021>Within walking distance of Skytree! ◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART402,433362004,Stayme,,Sumida Ku,35.71179,139.81458,Entire home/apt,8457,2,2,2022-02-20,0.34,32,153,2,M130030190
53518219,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART403,433362004,Stayme,,Sumida Ku,35.70993,139.81472,Entire home/apt,8457,2,5,2022-06-07,0.89,32,205,5,M130030191
53518260,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART404,433362004,Stayme,,Sumida Ku,35.71159,139.81622,Entire home/apt,8457,2,2,2022-01-30,0.39,32,153,2,M130030192
53752738,静かな住宅街で、近くに有名な温泉と見次公園がある,60672245,龍也,,Itabashi Ku,35.77373,139.69166,Entire home/apt,3500,3,7,2022-06-19,1.17,4,169,7,M130000428
53387972,☆赤坂駅徒歩1分☆ＨOYO TOKYO赤坂404 ビジネスに観光に,198552582,Masa,,Minato Ku,35.6731,139.73604,Entire home/apt,8000,2,9,2022-06-06,1.52,12,216,9,Hotels and Inns Business Act | 港区みなと保健所 | 3港み生環き第154号
53518321,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART501,433362004,Stayme,,Sumida Ku,35.71163,139.81596,Entire home/apt,11700,2,1,2022-06-02,1,32,171,1,M130030193
53388682,MOMIJI浅草酒店-NEW OPEN豪華双人家庭房デラックスダブルルーム,432278413,Momiji,,Taito Ku,35.71371,139.78617,Entire home/apt,5829,1,2,2022-01-01,0.33,5,89,2,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10109号
53518358,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART502,433362004,Stayme,,Sumida Ku,35.71131,139.81607,Entire home/apt,8157,2,0,,,32,205,0,M130030194
53518438,<Built in 2021>Within walking distance of Skytree! ◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART503,433362004,Stayme,,Sumida Ku,35.70997,139.81647,Entire home/apt,8357,2,1,2022-03-04,0.26,32,180,1,M130030195
53393137,G68G03駅至近交通便利ショッピング最高,427190471,Kiki7,,Shinjuku Ku,35.69674,139.70602,Entire home/apt,117643,1,1,2022-05-06,0.59,2,361,1,Hotels and Inns Business Act | 葛飾区保健所 | ２葛保生環令第678号
53759151,【12時Check in OK定員4名】　3階和室【仲夏】,375928519,西沢,,Taito Ku,35.72124,139.78888,Private room,22000,1,1,2022-01-01,0.17,9,363,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10015号
53759260,【18％OFF12時Check in OK定員4名】自動麻雀卓付き4階洋室【秋夕】　　,375928519,西沢,,Taito Ku,35.72065,139.78868,Private room,19675,1,3,2022-05-01,0.93,9,363,3,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10015号
53518471,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART504,433362004,Stayme,,Sumida Ku,35.70955,139.81484,Entire home/apt,8457,2,1,2022-01-30,0.20,32,0,1,M130030196
53759370,【12時Check in OK定員4名】　5階和室【隆冬】,375928519,西沢,,Taito Ku,35.720383,139.787613,Private room,22000,1,1,2022-01-01,0.17,9,178,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10015号
53760603,MONdayApartPremium上野御徒町/スーペリアツイン②/1～2名,425999056,上野御徒町,,Taito Ku,35.70553,139.77488,Private room,17000,1,5,2022-02-11,0.83,9,68,5,Hotels and Inns Business Act | 東京都台東区台東保健所　 | 2台台健生環き第10254号
53518513,<Built in 2021>Within walking distance of Skytree! ◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART601,433362004,Stayme,,Sumida Ku,35.7097,139.81488,Entire home/apt,11700,2,2,2022-04-03,0.69,32,233,2,M130030197
53403310,BOOK HOTEL 神保町　スーペリアツイン,432097689,Book Hotel,,Chiyoda Ku,35.69663,139.75549,Private room,6914,1,2,2022-05-22,0.41,3,269,2,Hotels and Inns Business Act | 千代田区千代田保健所 | ３千千保生環き第６９号
53405037,BOOK HOTEL 神保町リラックスツイン,432097689,Book Hotel,,Chiyoda Ku,35.69544,139.7573,Private room,7514,1,4,2022-06-19,0.68,3,266,4,Hotels and Inns Business Act | 千代田区千代田保健所 | 3千千保生環き第69号
53518551,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART602,433362004,Stayme,,Sumida Ku,35.71177,139.81564,Entire home/apt,8457,2,2,2022-05-05,1.07,32,0,2,M130030198
53760903,MONdayAparPremium上野御徒町/スーペリアツイン①/1～2名,425999056,上野御徒町,,Taito Ku,35.70502,139.77484,Private room,17000,1,4,2022-04-06,0.67,9,68,4,Hotels and Inns Business Act | 東京都台東区台東保健所　 | 2台台健生環き第10254号
53518578,<Built in 2021>Within walking distance of Skytree! ◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART603,433362004,Stayme,,Sumida Ku,35.71045,139.81622,Entire home/apt,10986,2,10,2022-05-29,1.92,32,117,10,M130030199
53760986,MONdayApartPremium上野御徒町/スーペリアツイン③/1～2名,425999056,上野御徒町,,Taito Ku,35.70369,139.77333,Private room,17000,1,0,,,9,68,0,Hotels and Inns Business Act | 東京都台東区台東保健所　 | 2台台健生環き第10254号
53761108,MONdayApartPremium上野御徒町/デラックスジャパニーズ①(3名～5名),425999056,上野御徒町,,Chiyoda Ku,35.70475,139.77294,Private room,20000,1,1,2021-12-30,0.17,9,68,1,Hotels and Inns Business Act | 東京都台東区台東保健所　 | 2台台健生環き第10254号
53405564,BOOK HOTEL 神保町　スタンダードダブル,432097689,Book Hotel,,Chiyoda Ku,35.69623,139.7574,Private room,8500,1,1,2021-12-24,0.16,3,268,1,Hotels and Inns Business Act | 千代田区千代田保健所 | 3千千保生環き第69号
53420555,AFFORDABLE PRIVATE ROOM IN THE CENTER OF TOKYO,56653460,Taku,,Nakano Ku,35.692,139.6773,Private room,2100,14,2,2022-01-15,0.32,10,27,2,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第84号
53420681,NAKANO GUESTHOUSE / CHEAP SPACIOUS PRIVATE ROOM,56653460,Taku,,Nakano Ku,35.692,139.67716,Private room,2690,14,5,2022-06-03,0.88,10,55,5,Hotels and Inns Business Act | 中野区保健所 | 30中環生環第84号
53518613,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART604,433362004,Stayme,,Sumida Ku,35.71131,139.81607,Entire home/apt,8457,2,0,,,32,173,0,M130030200
53518730,<Built in 2021>Within walking distance of Skytree! ◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART701,433362004,Stayme,,Sumida Ku,35.71164,139.81463,Entire home/apt,11700,2,2,2022-06-10,1.07,32,221,2,M130030201
53421894,012-202 PRISM Inn Asakusa 7mins to Asakusa Station,425423288,PRISM Inn Asakusa,,Taito Ku,35.7103,139.792236,Entire home/apt,12286,1,2,2022-06-19,1.13,9,238,2,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10195号
53761247,駅徒歩3分/西新宿/Free-WiFi/新宿も徒歩圏内！301,12294610,Koichi,,Shinjuku Ku,35.69018,139.68538,Entire home/apt,9000,1,9,2022-03-27,1.42,14,318,9,M130030348
53761528,Art Hotel/Deluxe Studio (201)/Kitchen/4 people,435425440,BnA STUDIO Akihabara,,Bunkyo Ku,35.70262,139.76808,Private room,16529,1,0,,,6,314,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 29千千保生環き第94号
53518765,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART702,433362004,Stayme,,Sumida Ku,35.7102,139.81621,Entire home/apt,8457,2,0,,,32,141,0,M130030202
53518850,<Built in 2021>Within walking distance of Skytree! ◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART703,433362004,Stayme,,Sumida Ku,35.71149,139.81632,Entire home/apt,8457,2,1,2022-02-19,0.24,32,223,1,M130030203
53761750,中野駅5分[１～４名様　長期滞在用の家具家電完備]　家族＆グループ歓迎！　,50785906,Kasumi,,Nakano Ku,35.71073,139.66367,Entire home/apt,12000,7,1,2021-12-30,0.17,1,87,1,Hotels and Inns Business Act | 中野区保健所 | 2中健衛環第180号
53761982,Art Hotel/Executive Studio (401)/Kitchen/4 people,435425440,BnA STUDIO Akihabara,,Chiyoda Ku,35.70258,139.76994,Private room,18943,1,0,,,6,323,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 29千千保生環き第94号
53422499,013-101 KyuKyu Hotel/5mins to Ueno by train!,425423543,Kyu Kyu ﾎﾃﾙ,,Taito Ku,35.727375,139.788773,Private room,5286,1,2,2022-06-06,1.28,15,180,2,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10066号
53518878,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART704,433362004,Stayme,,Sumida Ku,35.7119,139.81589,Entire home/apt,8457,2,1,2022-02-27,0.25,32,169,1,M130030204
53518902,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART801,433362004,Stayme,,Sumida Ku,35.70988,139.81598,Entire home/apt,11700,2,5,2022-02-20,0.90,32,81,5,M130030205
53518923,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART802,433362004,Stayme,,Sumida Ku,35.71014,139.8141,Entire home/apt,8457,2,1,2022-01-18,0.19,32,233,1,M130030206
53422778,013-102 KyuKyu Hotel/5mins to Ueno by train!,425423543,Kyu Kyu ﾎﾃﾙ,,Taito Ku,35.727375,139.788773,Private room,5286,1,0,,,15,180,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10066号
53762153,Art Hotel/Deluxe Studio (202)/Kitchen/4 people,435425440,BnA STUDIO Akihabara,,Chiyoda Ku,35.70224,139.76867,Private room,16529,1,0,,,6,349,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 29千千保生環き第94号
53518956,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART803,433362004,Stayme,,Sumida Ku,35.70961,139.81572,Entire home/apt,8457,2,4,2022-04-10,0.73,32,254,4,M130030207
53767346,newly renovate house near Ikebukuro STa,260562307,Jin Ying,,Itabashi Ku,35.73699,139.7036,Entire home/apt,12000,5,1,2022-01-03,0.17,3,180,1,M130021509
53775719,NEW OPENーMOMIJI浅草ホテルツインルーム,432278413,Momiji,,Taito Ku,35.71366,139.78739,Private room,3500,1,0,,,5,90,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | ３台台健生環き第10077号
53430455,#Hotel KOH Asakusa803クイーンルームグランドオープン最新プロジェクター完備,325083334,Hotel KOH Asakusa,,Taito Ku,35.71777,139.80102,Private room,9800,1,5,2022-05-07,1.79,32,363,5,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10103号
53518979,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART804,433362004,Stayme,,Sumida Ku,35.7102,139.81442,Entire home/apt,8457,2,1,2022-04-11,0.39,32,246,1,M130030208
53431972,#Hotel KOH Asakusa805クイーンルームグランドオープン最新プロジェクター完備,325083334,Hotel KOH Asakusa,,Taito Ku,35.7158,139.80231,Private room,9900,1,0,,,32,364,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10103号
53431982,#Hotel KOH Asakusa804クイーンルームグランドオープン最新プロジェクター完備,325083334,Hotel KOH Asakusa,,Taito Ku,35.71768,139.80314,Private room,9900,1,0,,,32,364,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10103号
53776250,NEW OPEN　MOMIJI浅草公寓酒店-标准大床间,432278413,Momiji,,Koto Ku,35.66408825735785,139.80415254174906,Entire home/apt,3500,1,0,,,5,343,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10109号
53519000,<Built in 2021>Within walking distance of Skytree! ◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART901,433362004,Stayme,,Sumida Ku,35.71106,139.81627,Entire home/apt,11700,2,2,2022-04-18,0.50,32,230,2,M130030209
53787617,Ex 201★【もっとTokyo対象】★1泊あたり￥5000割引★蒲田駅8分★羽田２０分★お早めに,152645240,Minorasu,,Ota Ku,35.56107,139.70906,Entire home/apt,12000,3,0,,,10,42,0,Hotels and Inns Business Act | 大田区保健所 | 保生環第0159号
53432838,#Hotel KOH Asakusa601和室スカイツリービュー 和室プロジェクター完備12月op,325083334,Hotel KOH Asakusa,,Taito Ku,35.71782,139.80155,Private room,7086,1,1,2022-05-05,0.58,32,364,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10103号
53433041,#Hotel KOH Asakusa702クイーンルーム12月グランドオープン最新プロジェクター完備,325083334,Hotel KOH Asakusa,,Taito Ku,35.71593,139.80295,Private room,8943,1,2,2022-05-05,1.05,32,364,2,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10103号
53433130,#Hotel KOH Asakusa703クイーンルームグランドオープン最新プロジェクター完備,325083334,Hotel KOH Asakusa,,Taito Ku,35.71593,139.80303,Private room,9800,1,0,,,32,364,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10103号
53519021,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART902,433362004,Stayme,,Sumida Ku,35.7119,139.81606,Entire home/apt,8457,2,3,2022-02-20,0.66,32,1,3,M130030210
53519043,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART903,433362004,Stayme,,Sumida Ku,35.71155,139.81622,Entire home/apt,11700,2,7,2022-05-25,1.76,32,129,7,M130030211
53433195,#Hotel KOH Asakusa704クイーンルームグランドオープン最新プロジェクター完備,325083334,Hotel KOH Asakusa,,Taito Ku,35.71721,139.80302,Private room,9800,1,1,2021-12-25,0.16,32,364,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10103号
53433248,#Hotel KOH Asakusa705クイーンルーム12月グランドオープン最新プロジェクター完備,325083334,Hotel KOH Asakusa,,Taito Ku,35.71769,139.8027,Private room,9900,1,2,2022-05-05,1.05,32,364,2,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10103号
53433611,#Hotel KOH Asakusa602和室ルームプロジェクター完備グランドオープンセール,325083334,Hotel KOH Asakusa,,Taito Ku,35.71598,139.80252,Private room,7086,1,1,2021-12-26,0.16,32,364,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10103号
53519107,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART1001,433362004,Stayme,,Sumida Ku,35.71008,139.81461,Entire home/apt,11700,2,3,2022-02-12,0.57,32,96,3,M130030212
53519179,<Built in 2021>Within walking distance of Skytree! ◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART1002,433362004,Stayme,,Sumida Ku,35.71128,139.81633,Entire home/apt,8457,2,1,2022-01-23,0.19,32,240,1,M130030213
53433703,#Hotel KOH Asakusa603和室ルームプロジェクター完備！12月オープン記念セール,325083334,Hotel KOH Asakusa,,Taito Ku,35.71582,139.80144,Private room,8800,1,0,,,32,364,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10103号
53787954,Ikebukuro @Kangs House,435668722,かん,,Toshima Ku,35.73682,139.70484,Entire home/apt,18800,1,8,2022-06-19,1.43,2,96,8,M130013957
53788328,★New building with Half Balcony ★ Haneda 20`★,152645240,Minorasu,,Ota Ku,35.56259,139.70938,Entire home/apt,9000,3,0,,,10,71,0,Hotels and Inns Business Act | 大田区保健所 | 保生環第0159号
53519304,<Built in 2021>Within walking distance of Skytree!◆Comes fully equipped with the latest & stylish appliances ◆2 min walk from the station/ Wifi available #staymeSMART1003,433362004,Stayme,,Sumida Ku,35.70967,139.81621,Entire home/apt,11186,2,9,2022-06-11,1.57,32,96,9,M130030214
53791327,【１LDKルームB】東京新宿区大久保駅徒歩3分で新大久保駅徒歩７分コリアタウン徒歩３分無料WIFI,74535093,HiroAkira,,Shinjuku Ku,35.70534,139.69557,Entire home/apt,15857,1,1,2021-12-25,0.16,11,173,1,M130030338
53519787,Less than 10 seconds walk from the station! Enjoy reading and coffee in rocking chairs♪ Wifi/staymeBOOKS501,429330346,Stayme,,Sumida Ku,35.70829,139.80382,Entire home/apt,10657,2,1,2022-03-14,0.29,3,0,1,M130030182
53798761,Art Hotel/Superior Studio (301)/Kitchen/2 people,435425440,BnA STUDIO Akihabara,,Chiyoda Ku,35.70253,139.76806,Private room,16529,1,0,,,6,356,0,Hotels and Inns Business Act | 千代田区千代田保健所 | 29千千保生環き第94号
